1141065500,서울특별시 서대문구 홍제제2동,37.5855112,126.9489831
1141066000,서울특별시 서대문구 홍은제1동,37.5871322,126.9319759
1141067000,서울특별시 서대문구 홍은제2동,37.5828653,126.9364458
1141068000,서울특별시 서대문구 홍은제3동,37.5871322,126.9319759
1141068500,서울특별시 서대문구 홍은제2동,37.5871322,126.9319759
1141069000,서울특별시 서대문구 남가좌제1동,37.5732691,126.919663
1141070000,서울특별시 서대문구 남가좌제2동,37.5783935,126.9238634
1141071000,서울특별시 서대문구 북가좌제1동,37.5784186,126.9099561
1141072000,서울특별시 서대문구 북가좌제2동,37.5841704,126.9147808
1144000000,서울특별시 마포구,37.5637561,126.9084211
1144051000,서울특별시 마포구 아현제1동,37.5512973,126.9616156
1144054000,서울특별시 마포구 공덕제1동,37.5501477,126.9599994
1144055000,서울특별시 마포구 공덕제2동,37.5546751,126.9551948
1144055500,서울특별시 마포구 아현동,37.5541171,126.9569379
1144056000,서울특별시 마포구 신공덕동,37.5445917,126.9557029
1144056500,서울특별시 마포구 공덕동,37.5468697,126.9521717
1144058500,서울특별시 마포구 도화동,37.5376491,126.9501677
1144059000,서울특별시 마포구 용강동,37.5417874,126.9416684
1144060000,서울특별시 마포구 대흥동,37.5498977,126.9427769
1144061000,서울특별시 마포구 염리동,37.5496169,126.9476266
1144063000,서울특별시 마포구 신수동,37.5468417,126.934558
1144065500,서울특별시 마포구 서강동,37.5480085,126.9324192
1144066000,서울특별시 마포구 서교동,37.5534897,126.9177304
1144067000,서울특별시 마포구 동교동,37.5576862,126.923487
1144068000,서울특별시 마포구 합정동,37.5463089,126.9101219
1144069000,서울특별시 마포구 망원제1동,37.5452563,126.9094632
1144070000,서울특별시 마포구 망원제2동,37.5542131,126.9111099
1144071000,서울특별시 마포구 연남동,37.5644783,126.9220027
1144072000,서울특별시 마포구 성산제1동,37.5632282,126.9078651
1144073000,서울특별시 마포구 성산제2동,37.5657426,126.9033058
1144074000,서울특별시 마포구 상암동,37.5781711,126.894616
1147000000,서울특별시 양천구,37.5168721,126.8663985
1147051000,서울특별시 양천구 목1동,37.5303155,126.8711197
1147052000,서울특별시 양천구 목2동,37.5460906,126.8717032
1147053000,서울특별시 양천구 목3동,37.5448407,126.8643419
1147054000,서울특별시 양천구 목4동,37.5323423,126.8683419
